"","GEOID","NAME","QASIAN","QBLACK","QHISP","QNATAM","QAGEDEP","QFAM","MEDAGE","QSSBEN","QPOVTY","QRICH","PCINCOME","QESL","QFEMALE","QFHH","NHRES1K","HOSP100K","QNOHLTH","QED12LES","QCVLUN","PPUNIT","QRENTER","MDHSEVAL","MDGRENT","QMOHO","QEXTRCT","QSERV","QFEMLBR","QNOAUTO","QUNOCCHU","QHSEBRDN","ZQASIAN","ZQBLACK","ZQHISP","ZQNATAM","ZQAGEDEP","ZQFAM","ZMEDAGE","ZQSSBEN","ZQPOVTY","ZQRICH","ZPCINCOME","ZQESL","ZQFEMALE","ZQFHH","ZNHRES1K","ZHOSP100K","ZQNOHLTH","ZQED12LES","ZQCVLUN","ZPPUNIT","ZQRENTER","ZMDHSEVAL","ZMDGRENT","ZQMOHO","ZQEXTRCT","ZQSERV","ZQFEMLBR","ZQNOAUTO","ZQUNOCCHU","ZQHSEBRDN","RC1","RC2","RC4","RC3","RC5","RC6","RC7"
"11",1021,"Chilton County, Alabama",0.564024735542619,11.4209346048429,7.75364124402564,1.50859628060797,22.7988311776565,61.3030702198804,39.5,38.8273045507585,17.0132020792125,2.33955659276546,25894,3.48792270531401,51.2537658278026,14.1190198366394,2.97685164615453,2.26515958049245,11.7436260299925,18.1905614698372,6.09891563078551,2.55064177362894,24.8658109684947,104500,683,33.0805134189032,2.21383506083822,13.6604326273096,48.6782902137233,3.86231038506418,13.8563602553149,16.7273175846543,-0.435708537644192,0.0895065379461227,-0.133866676383552,-0.173723057342416,-0.525868860843505,-0.442367916452042,-0.386076033287109,0.157496787056318,0.385313961907665,-0.490750230997303,-0.443355123822007,0.0450883055433171,0.539312425246389,0.75367249537208,-0.813783005806024,-0.404089380251545,0.450314340387773,0.951920771211327,0.372250461606943,0.234539636548443,-0.369616478734946,-0.557943878063433,-0.443673447412304,2.29626451604857,-0.577588703640222,-1.06733911242483,-0.781315204753434,-0.594412272135359,-0.420665771500475,-0.459466630131739,-0.988257506677255,-0.161973073915937,-0.0964916247267712,0.524923477723247,-1.30691971738,-0.201906448105199,1.31306534464889
"12",1023,"Choctaw County, Alabama",0.470403763230106,42.5088200705606,0.540964327714622,0.227361818894551,28.3731869854959,50.7187780772686,46.6,49.2870544090056,19.7146045918367,0.863039399624766,23292,0.339291625289639,52.7087416699334,17.4108818011257,5.21121200157916,7.84006272050176,10.0791765637371,17.3054086149196,6.46524403126981,2.3609756097561,18.3864915572233,75900,560,27.5609756097561,8.44815902416987,15.13440252993,39.452296819788,6.86679174484053,28.0701754385965,14.6753511093019,-0.468954518759537,2.20095415671148,-0.649915155074579,-0.350986981715355,0.778347391021043,-1.35096779390117,0.914406734433845,1.5524161452568,0.822628597697296,-0.906188192608891,-0.814156213738914,-0.637035288897992,1.1361653853128,1.52305955302189,-0.37987272005267,0.187753473504831,0.119914351298437,0.80544425061211,0.517789150703695,-0.481256265772581,-1.14536919144764,-0.845362301138283,-0.967106190934543,1.70025027297175,0.291894261977689,-0.678099698730671,-2.10745547617954,0.233846561951285,0.879511780907694,-0.856798478087454,-1.07810256597178,0.766369969331635,1.40065128454783,0.168714871232797,-0.512867314114746,-0.490221825349951,2.23759370912221
"13",1025,"Clarke County, Alabama",0.540517891561217,46.4468281236906,0.586608564485042,0.356155199865918,25.5384228609738,59.8777559484829,42.9,42.6472165611927,25.0373213904884,2.79952804891129,24574,0.293124888967845,52.4469957261376,14.0083664056634,10.9152336812925,12.5701835246795,9.64637042062415,17.3860983056936,11.6329401579916,2.52161321463048,27.4804247559798,106600,599,27.2444492116272,5.00857212833701,14.1195199608131,42.6921966708361,8.79545210769066,27.237961445407,20.1314508276534,-0.444056112677683,2.46841839887197,-0.646649427353832,-0.333167901112643,0.115105651732552,-0.56472285099741,0.236690362522925,0.666922851942179,1.68429284333852,-0.361331078258368,-0.631463286270246,-0.647036911610553,1.02879326488564,0.727810135833323,0.727841920058451,0.689912546954179,0.0340005714802689,0.81879691064946,2.57086425746348,0.12498649772233,-0.0565753073413667,-0.536839728117377,-0.80113971128115,1.66607091808409,-0.187814882474765,-0.946105372027794,-1.64175368295186,0.765529003010692,0.803386832131266,0.199691581454535,-0.758705044612865,1.35877481489052,0.776109391586796,0.043267935276329,-0.0196150628240525,-0.113462024458625,1.99026643975493
"14",1027,"Clay County, Alabama",0.248400451637185,16.0632292058713,3.08618742943169,0.173127587504705,25.8035378246142,71.5047619047619,43.4,39.5497768290316,15.52068912475,2.75567630506501,25337,0.0955185863249224,51.8404215280391,13.8366000388123,11.7308232649621,7.52728641324802,8.49107211280558,18.7386618290471,5.35651563048823,2.53231127498545,23.4038424218902,116100,482,19.5032020182418,2.44943403228799,13.3234366301726,46.6269493604346,5.56957112361731,24.5755269320843,11.42032570604,-0.547790678248727,0.404804980863953,-0.467810989754204,-0.358490505058504,0.177133849449335,0.433387938522854,0.3282736560244,0.253846181677054,0.143699557522594,-0.373669355903386,-0.522731068127817,-0.689846601922701,0.779967411457876,0.687664218106372,0.886228506379826,0.154548515925582,-0.195330841720851,1.04262130175836,0.0773022056544977,0.165360740594656,-0.544654317424641,-0.441368573599507,-1.29903915024133,0.830150638891527,-0.544730402788751,-1.15633151593979,-1.07617404540207,-0.123764057196464,0.559846477599954,-1.48708424257525,-1.03795016312196,-0.225335147595332,0.253132912502677,0.0802884490771993,-0.134991628310124,-0.427217155175427,1.70277216194064
"15",1029,"Cleburne County, Alabama",0.254146602461209,3.69850187265918,2.54146602461209,0.815944355270198,26.498127340824,78.3537543198241,43.1,43.2562125107112,15.5741042345277,1.54241645244216,24723,1.03100113765643,51.3911182450508,10.2827763496144,5.57917109458023,0,12.151434968451,17.8117289808313,3.29341317365269,2.5324764353042,22.6221079691517,118700,659,26.4952870608398,3.43997248022016,12.4699002407981,43.3639735526528,6.06683804627249,14.9292899839627,14.0811011904762,-0.545750148044194,-0.434990768936521,-0.506784404968727,-0.269554228122545,0.339644992735432,1.02133407465812,0.273323679923516,0.74813896614774,0.152346624802983,-0.715036325702555,-0.610229864902983,-0.487182426846835,0.595656451334714,-0.14294957467607,-0.308415475118112,-0.644563246193906,0.531266073407572,0.8892309605518,-0.742348213595484,0.165984051980176,-0.638249428861485,-0.415239626047248,-0.545806665660545,1.58517441412259,-0.406582896766886,-1.38172960797419,-1.54519276659831,0.0133197427239638,-0.322521879061233,-0.971865864046565,-0.987251338148324,-0.718581127503107,0.431083043897417,0.371253999259637,-0.962044789223291,-0.47355535086925,1.31239804089944
"16",1031,"Coffee County, Alabama",2.25123473333589,19.2828975075615,7.6783184654849,2.55178222749722,23.1344997894253,64.6760514120836,39.5,35.0909728835647,15.4490831664301,3.08756453310611,27912,2.62175341235999,50.5819518358283,13.7035737557015,5.91040867857477,1.91431524943528,10.5541367226941,14.3532947462155,5.49717759444203,2.58824119091775,32.1988872738209,153700,802,12.4755651345797,3.27145745267414,15.5210439257489,51.7879979159759,5.24284497017693,14.4211384206237,17.7253668763103,0.163440887305322,0.623480547470595,-0.139255827419671,-0.0293940993552932,-0.447333425754471,-0.152817112621173,-0.386076033287109,-0.340782946384594,0.132107677587368,-0.280288141257999,-0.155777645170079,-0.142559753720556,0.263724227756707,0.656572786674271,-0.244089506223088,-0.441335715282359,0.214195874720288,0.316923691142495,0.133185827597394,0.376439004761702,0.508354412233928,-0.0635037936129902,0.0627370930685617,0.0712878821416333,-0.430085195775356,-0.575997159220929,-0.334327174279446,-0.213834119383265,-0.369003928205334,-0.2662096865277,-0.283932593436523,0.169463840241773,-0.46974040400297,0.0700441986150005,-0.459845800031258,-0.104385887327778,0.649258936956119
"17",1033,"Colbert County, Alabama",0.867951307385774,17.0587914187456,2.89499062903725,1.33922885164765,25.4544462033954,60.4244229337305,42.5,40.9551773179795,15.5162893429045,1.44515300270679,25807,1.10472738490013,51.8751023527485,13.0614304720833,4.80542401314065,3.63920883599905,6.83081665229437,14.3050899506103,3.98907994458479,2.50094049639859,28.3892278753957,125400,712,7.43680322980227,1.33259771675933,16.0887832618936,49.4453583027542,4.88140569803184,18.4457664533992,19.2210567210567,-0.327780401262312,0.472422235373728,-0.481490628967076,-0.197155720149745,0.0954578708289767,-0.51779467204043,0.163423727721745,0.441271347156717,0.142987301949292,-0.742402704831146,-0.45575316180155,-0.471210275300216,0.794194007038335,0.506488507046932,-0.458676294234941,-0.258217566489505,-0.52489830361114,0.308946683897687,-0.465966612398918,0.0469681169100855,0.0522334178439022,-0.347907338124119,-0.320262475362345,-0.472810911373895,-0.700492303749814,-0.426071081395856,-0.671057171785572,-0.313473702489983,-0.000859910745326475,0.0234077205401382,-0.453184584656439,0.223491898459551,0.0484197419664899,-0.392274271489302,-0.430845343372097,-0.407455998591912,0.697442038684628
"18",1035,"Conecuh County, Alabama",1.05573287503069,48.0808576806613,0.482854570750471,0.319175055241836,26.3933218757672,41.8241577649959,45.2,54.1330425299891,16.5734955606708,2.05016357688113,20756,0,51.2971601604059,20.7851690294438,5.77735621281366,8.1839757754317,10.372864651774,15.046453659642,7.86360473208072,2.65561613958561,25.278080697928,83900,545,28.7022900763359,3.60020140986908,12.8398791540786,35.9923664122137,9.53107960741549,36.3459669582119,13.0506478209658,-0.261096812131307,2.57939950181197,-0.654072758697534,-0.338284252378419,0.31512395469567,-2.11451917899108,0.657973512629713,2.19868041841621,0.314132383038263,-0.572174846424831,-1.17555189553341,-0.710539874581181,0.557113432736994,2.31171137082865,-0.269928146484686,0.224263970416078,0.178212631330543,0.431628744961134,1.07334417458767,0.630710569023814,-0.320256454837863,-0.764965539439024,-1.03093945233969,1.82349241777305,-0.384236235645592,-1.2840272227162,-2.60478436575278,0.968322730873765,1.63652164936791,-1.17139736051968,-1.09163050533988,1.13658698549473,1.37454453313648,0.237947301234915,-0.858170114445388,-0.262138815103136,2.38831011734911
"19",1037,"Coosa County, Alabama",0,32.3672400897532,1.2808526551982,1.16866118175019,27.6832460732984,48.5111662531017,49,52.0667330677291,12.4963475211844,1.69322709163347,25083,0.527756059421423,48.5882572924458,11.0806772908367,5.39135457783768,0,6.93647241949606,16.8337157348146,2.55090100631875,2.56598605577689,18.9243027888446,89200,611,30.8764940239044,2.1373679154659,16.4985590778098,47.233948011553,2.2410358565737,39.2894935752079,13.4456027800053,-0.636000793142709,1.51215160291257,-0.596978048611971,-0.220754441102613,0.61692386845926,-1.54047842020162,1.35400654324093,1.92311598255481,-0.345893844677186,-0.672603724967504,-0.558927638780736,-0.596206105050475,-0.554119241000459,0.0435390035468055,-0.344889232921371,-0.644563246193906,-0.503925204073788,0.727387752815887,-1.03734103241408,0.292448617577485,-1.08097839738803,-0.711702684813265,-0.750073102157029,2.05826869160474,-0.588253353203144,-0.317859307159696,-0.988924323710465,-1.04135628339787,1.90577428724065,-1.09492038800604,-1.01004690538388,-0.306211555041721,1.40819168852335,-0.00355536373956518,-1.48887441310666,-0.643153094430041,0.640686158161213
"20",1039,"Covington County, Alabama",0.738624110416217,13.3491481561354,1.77108043993962,1.18880741858961,26.9463014880311,65.1189452565205,43.3,44.5548516172057,17.6729473249897,2.19406468822941,25303,0.320393626455359,51.3855941341385,12.6642214071357,10.8863454884216,8.08712529652793,10.7382183200678,14.6552378062656,7.70375883885374,2.42607535845282,25.728576192064,99600,611,19.4931643881294,5.58467741935484,14.5362903225806,48.0433397068196,6.08869623207736,21.3810098044356,16.3403397638929,-0.373706110448476,0.220468224479527,-0.561903511728754,-0.217967128467636,0.444503029538714,-0.114797253819445,0.309956997324105,0.921326361020005,0.492116354562111,-0.531686334235543,-0.527576278372696,-0.641129376317242,0.593390378005992,0.413651226186171,0.722231865264437,0.213982130107371,0.250736820538651,0.366889715213382,1.00983896525365,-0.235571255817501,-0.266319755709726,-0.607186894604229,-0.750073102157029,0.829066749131078,-0.107467159146851,-0.836046509244301,-0.872582714019251,0.0193454867117162,0.267635033550957,-0.534398952120379,-0.741220096106612,0.219374633251293,0.522068749693597,-0.123540565588633,0.0302167302614751,-0.0532384439621501,1.186308091357
"21",1041,"Crenshaw County, Alabama",1.43208447851873,25.4665123680023,2.20598871691017,1.31636048025459,24.5913496311298,58.9330469029717,42.3,41.7281979644781,14.5522938486502,2.73398523248853,26351,1.22994652406417,52.3434109648488,13.1909798443424,10.1561315749583,14.4654997830175,8.08920948034742,21.1792647666254,4.0498974709501,2.7214128916384,23.3286769107962,84400,540,26.4418279784474,5.32502226179875,16.8121104185218,47.455295735901,7.28397525444023,26.6754462979222,17.0167166738105,-0.127449638926068,1.04346340178334,-0.530786943316651,-0.200319651013524,-0.106478391455241,-0.645820624132449,0.126790410321154,0.544361906558513,-0.0130684270664858,-0.379772430773227,-0.378229797883488,-0.444082635659829,0.986301238830808,0.536767301060213,0.580425138751998,0.891123107018505,-0.275102208813363,1.44649620819357,-0.441804404255589,0.879026054209645,-0.553653696129773,-0.759940741832821,-1.05221720614141,1.57940176147858,-0.143680506056273,-0.235058064200261,-0.957107898235965,0.34885340868604,0.751931993425496,-0.403428933477165,-0.824704867671219,0.309955650526097,0.403664343255897,0.35855210607792,0.0412472265691709,-0.349356930367647,1.61230585135981
"22",1043,"Cullman County, Alabama",0.745095686603875,1.74095626612274,4.41058251844742,1.44939708440818,24.6013558101866,71.7548969219348,41.2,39.8859231714619,12.6888585632128,2.07670248637066,24770,1.42104320687626,50.7121003059572,10.4496895975798,7.11310404479548,2.39966404703342,11.6046957238837,17.7363817918876,5.00711084874017,2.58730658935493,25.2071975545962,135200,721,20.1430687297135,2.20332758961611,16.0419197197819,49.3903153945363,2.99688021933004,16.6149884380912,16.3184903161728,-0.371407972601721,-0.567944649447432,-0.37305392815245,-0.181913503472052,-0.104137274060722,0.454860573904301,-0.0746928353820913,0.29867488662687,-0.314729330749066,-0.564707767468392,-0.603532074270356,-0.402683197982747,0.317113086454698,-0.103937947177612,-0.0105274092390102,-0.38981011739776,0.422736109535385,0.87676238632523,-0.0615128953109781,0.372911839160269,-0.328743116358151,-0.249421305042527,-0.281962518519254,0.89924513319427,-0.579054149981008,-0.438446597084995,-0.678969015435082,-0.832989282347774,-0.168326312147924,-0.538629762683663,-0.737138399293606,-0.580606089804094,0.0181719241187486,0.203859188410703,-0.859025875237693,-0.106666914872187,0.590328244916934
"23",1045,"Dale County, Alabama",2.36747611222689,22.3155417604934,6.66423224392916,1.88870630718358,23.5144949587162,60.5030143180105,37.8,36.5009018294254,18.3806109398914,2.21592373099717,24473,2.20059522516456,50.7739435619662,16.3875289873744,5.02777439889713,2.02868561459031,10.8083521053544,14.685877930911,9.02295220046325,2.46663231125998,41.3553207936099,113800,753,18.2581808812162,2.34347876403194,16.1902557574355,46.0942543576501,5.05024478227261,16.180726534491,20.0599291746118,0.204719658417972,0.829453690722058,-0.211811087826792,-0.121133311267224,-0.358427031454654,-0.511048059119764,-0.697459231192126,-0.152753862809756,0.606675978522659,-0.525535998694309,-0.64585641082121,-0.233800019466745,0.34248211963059,1.28387746738038,-0.41549609763562,-0.429193928851537,0.26465866218254,0.371960092407389,1.53394157990204,-0.0825102140522419,1.60463130350636,-0.464482642588044,-0.145784894188265,0.695709974426971,-0.559507674776536,-0.399274676258565,-1.15274339305024,-0.266929075875316,-0.208049466814465,0.185842509886755,-0.511108736035678,0.912318520880656,-0.336457860633802,-0.0161256641806376,-0.557505401446666,-0.0481344000239741,0.424958245438829
