GEOID,NAME,QASIAN,QBLACK,QHISP,QNATAM,QAGEDEP,QFAM,MEDAGE,QSSBEN,QPOVTY,QRICH,PCINCOME,QESL,QFEMALE,QFHH,NHRES1K,HOSP100K,QNOHLTH,QED12LES,QCVLUN,PPUNIT,QRENTER,MDHSEVAL,MDGRENT,QMOHO,QEXTRCT,QSERV,QFEMLBR,QNOAUTO,QUNOCCHU,QHSEBRDN,ZQASIAN,ZQBLACK,ZQHISP,ZQNATAM,ZQAGEDEP,ZQFAM,ZMEDAGE,ZQSSBEN,ZQPOVTY,ZQRICH,ZPCINCOME,ZQESL,ZQFEMALE,ZQFHH,ZNHRES1K,ZHOSP100K,ZQNOHLTH,ZQED12LES,ZQCVLUN,ZPPUNIT,ZQRENTER,ZMDHSEVAL,ZMDGRENT,ZQMOHO,ZQEXTRCT,ZQSERV,ZQFEMLBR,ZQNOAUTO,ZQUNOCCHU,ZQHSEBRDN
1021,"Chilton County, Alabama",0.564024735542619,11.42093460484291,7.7536412440256415,1.508596280607969,22.798831177656467,61.30307021988043,39.5,38.82730455075846,17.013202079212476,2.339556592765461,25894,3.4879227053140096,51.25376582780257,14.11901983663944,2.97685164615453,2.265159580492446,11.743626029992468,18.190561469837164,6.098915630785506,2.550641773628938,24.86581096849475,104500.0,683.0,33.08051341890315,2.2138350608382154,13.660432627309598,48.67829021372329,3.8623103850641773,13.856360255314872,16.72731758465429,-0.4357085376441918,0.08950653794612275,-0.13386667638355182,-0.1737230573424158,-0.525868860843505,-0.44236791645204226,-0.3860760332871087,0.15749678705631767,0.3853139619076654,-0.49075023099730264,-0.44335512382200715,0.04508830554331714,0.5393124252463889,0.7536724953720796,-0.8137830058060243,-0.4040893802515454,0.45031434038777346,0.9519207712113272,0.3722504616069427,0.23453963654844254,-0.36961647873494574,-0.5579438780634327,-0.4436734474123037,2.2962645160485664,-0.5775887036402217,-1.0673391124248346,-0.7813152047534343,-0.5944122721353587,-0.42066577150047524,-0.4594666301317387
1023,"Choctaw County, Alabama",0.47040376323010585,42.50882007056057,0.5409643277146217,0.22736181889455115,28.373186985495884,50.718778077268645,46.6,49.28705440900563,19.714604591836736,0.8630393996247655,23292,0.3392916252896392,52.70874166993336,17.410881801125704,5.211212001579155,7.840062720501764,10.079176563737134,17.30540861491957,6.465244031269807,2.3609756097560974,18.386491557223266,75900.0,560.0,27.5609756097561,8.448159024169867,15.134402529929975,39.45229681978799,6.866791744840525,28.07017543859649,14.675351109301852,-0.468954518759537,2.200954156711478,-0.6499151550745789,-0.3509869817153546,0.7783473910210429,-1.3509677939011668,0.9144067344338446,1.5524161452567973,0.8226285976972961,-0.906188192608891,-0.8141562137389141,-0.637035288897992,1.136165385312799,1.523059553021889,-0.37987272005267003,0.18775347350483143,0.11991435129843651,0.8054442506121097,0.5177891507036946,-0.4812562657725808,-1.1453691914476445,-0.8453623011382835,-0.9671061909345426,1.7002502729717461,0.2918942619776889,-0.6780996987306709,-2.1074554761795357,0.23384656195128548,0.879511780907694,-0.8567984780874544
1025,"Clarke County, Alabama",0.5405178915612168,46.44682812369061,0.5866085644850415,0.35615519986591804,25.53842286097377,59.877755948482864,42.9,42.64721656119275,25.037321390488376,2.7995280489112946,24574,0.2931248889678451,52.4469957261376,14.008366405663413,10.915233681292502,12.57018352467946,9.646370420624152,17.386098305693586,11.632940157991559,2.521613214630484,27.480424755979836,106600.0,599.0,27.24444921162716,5.008572128337007,14.119519960813127,42.69219667083614,8.795452107690657,27.23796144540701,20.13145082765336,-0.4440561126776826,2.4684183988719655,-0.646649427353832,-0.3331679011126427,0.11510565173255177,-0.5647228509974103,0.23669036252292489,0.666922851942179,1.6842928433385207,-0.36133107825836774,-0.6314632862702458,-0.6470369116105528,1.0287932648856397,0.7278101358333228,0.7278419200584513,0.6899125469541788,0.034000571480268936,0.8187969106494598,2.5708642574634757,0.12498649772233025,-0.05657530734136669,-0.5368397281173772,-0.8011397112811498,1.6660709180840938,-0.18781488247476508,-0.9461053720277935,-1.6417536829518575,0.7655290030106923,0.803386832131266,0.1996915814545352
1027,"Clay County, Alabama",0.2484004516371848,16.063229205871284,3.08618742943169,0.17312758750470456,25.803537824614228,71.5047619047619,43.4,39.54977682903163,15.520689124750039,2.755676305065011,25337,0.0955185863249224,51.840421528039144,13.836600038812342,11.730823264962067,7.527286413248024,8.491072112805579,18.73866182904706,5.356515630488233,2.5323112749854455,23.40384242189016,116100.0,482.0,19.5032020182418,2.449434032287994,13.323436630172575,46.62694936043455,5.56957112361731,24.57552693208431,11.420325706039991,-0.5477906782487273,0.40480498086395295,-0.4678109897542045,-0.35849050505850405,0.17713384944933505,0.4333879385228539,0.32827365602440045,0.25384618167705364,0.14369955752259375,-0.37366935590338646,-0.522731068127817,-0.6898466019227009,0.7799674114578764,0.6876642181063725,0.8862285063798261,0.1545485159255819,-0.19533084172085113,1.042621301758361,0.07730220565449768,0.16536074059465644,-0.5446543174246413,-0.44136857359950726,-1.2990391502413283,0.8301506388915267,-0.5447304027887513,-1.156331515939792,-1.0761740454020743,-0.12376405719646419,0.5598464775999544,-1.4870842425752473
1029,"Cleburne County, Alabama",0.2541466024612092,3.698501872659176,2.541466024612092,0.8159443552701979,26.49812734082397,78.35375431982406,43.1,43.25621251071122,15.574104234527688,1.5424164524421593,24723,1.0310011376564279,51.391118245050826,10.282776349614396,5.579171094580234,0.0,12.151434968451047,17.811728980831276,3.2934131736526946,2.532476435304199,22.62210796915167,118700.0,659.0,26.49528706083976,3.4399724802201583,12.469900240798074,43.3639735526528,6.066838046272494,14.929289983962677,14.08110119047619,-0.5457501480441942,-0.4349907689365206,-0.5067844049687272,-0.2695542281225447,0.33964499273543225,1.0213340746581203,0.27332367992351564,0.7481389661477398,0.1523466248029835,-0.7150363257025554,-0.6102298649029826,-0.48718242684683455,0.5956564513347139,-0.14294957467607033,-0.3084154751181122,-0.6445632461939061,0.5312660734075725,0.8892309605518002,-0.742348213595484,0.16598405198017563,-0.6382494288614853,-0.4152396260472481,-0.5458066656605455,1.5851744141225865,-0.4065828967668857,-1.3817296079741925,-1.5451927665983143,0.01331974272396375,-0.32252187906123264,-0.9718658640465647
1031,"Coffee County, Alabama",2.251234733335886,19.282897507561547,7.678318465484896,2.5517822274972244,23.134499789425323,64.6760514120836,39.5,35.09097288356473,15.449083166430086,3.08756453310611,27912,2.621753412359986,50.58195183582833,13.703573755701468,5.910408678574768,1.914315249435277,10.554136722694066,14.353294746215495,5.497177594442032,2.5882411909177483,32.19888727382086,153700.0,802.0,12.475565134579721,3.2714574526741407,15.521043925748943,51.787997915975936,5.242844970176933,14.421138420623686,17.72536687631027,0.1634408873053219,0.623480547470595,-0.13925582741967135,-0.029394099355293243,-0.44733342575447077,-0.15281711262117303,-0.3860760332871087,-0.34078294638459367,0.13210767758736794,-0.28028814125799906,-0.15577764517007855,-0.14255975372055596,0.26372422775670745,0.6565727866742713,-0.24408950622308828,-0.441335715282359,0.2141958747202878,0.31692369114249513,0.13318582759739375,0.3764390047617024,0.5083544122339283,-0.06350379361299023,0.06273709306856166,0.07128788214163333,-0.4300851957753565,-0.5759971592209285,-0.334327174279446,-0.2138341193832653,-0.3690039282053343,-0.2662096865277002
1033,"Colbert County, Alabama",0.8679513073857743,17.058791418745564,2.894990629037247,1.3392288516476518,25.45444620339538,60.424422933730455,42.5,40.95517731797954,15.516289342904473,1.4451530027067945,25807,1.1047273849001311,51.87510235274851,13.061430472083314,4.805424013140651,3.639208835999054,6.830816652294369,14.305089950610334,3.9890799445847933,2.500940496398587,28.389227875395697,125400.0,712.0,7.436803229802266,1.3325977167593261,16.088783261893646,49.44535830275423,4.881405698031839,18.445766453399184,19.221056721056723,-0.32778040126231156,0.47242223537372796,-0.4814906289670764,-0.19715572014974522,0.09545787082897671,-0.5177946720404303,0.16342372772174468,0.44127134715671706,0.14298730194929227,-0.7424027048311463,-0.4557531618015501,-0.47121027530021564,0.7941940070383345,0.5064885070469323,-0.4586762942349412,-0.25821756648950456,-0.5248983036111396,0.3089466838976868,-0.4659666123989178,0.04696811691008551,0.05223341784390219,-0.3479073381241187,-0.3202624753623449,-0.47281091137389475,-0.7004923037498144,-0.4260710813958556,-0.6710571717855723,-0.31347370248998335,-0.0008599107453264747,0.023407720540138198
1035,"Conecuh County, Alabama",1.0557328750306898,48.08085768066127,0.48285457075047056,0.3191750552418365,26.39332187576725,41.82415776499589,45.2,54.1330425299891,16.573495560670832,2.050163576881134,20756,0.0,51.29716016040592,20.78516902944384,5.777356212813658,8.183975775431705,10.372864651773982,15.046453659641967,7.863604732080724,2.655616139585605,25.278080697928026,83900.0,545.0,28.702290076335878,3.6002014098690838,12.83987915407855,35.99236641221374,9.531079607415485,36.345966958211854,13.050647820965843,-0.261096812131307,2.5793995018119706,-0.6540727586975336,-0.33828425237841897,0.31512395469567045,-2.1145191789910807,0.6579735126297133,2.1986804184162136,0.31413238303826296,-0.5721748464248311,-1.175551895533409,-0.7105398745811808,0.5571134327369937,2.311711370828648,-0.26992814648468555,0.22426397041607815,0.17821263133054258,0.4316287449611337,1.0733441745876748,0.630710569023814,-0.3202564548378627,-0.7649655394390245,-1.0309394523396938,1.8234924177730498,-0.3842362356455923,-1.2840272227162037,-2.6047843657527805,0.9683227308737649,1.6365216493679065,-1.1713973605196821
1037,"Coosa County, Alabama",0.0,32.36724008975318,1.280852655198205,1.168661181750187,27.68324607329843,48.511166253101734,49.0,52.06673306772908,12.496347521184378,1.6932270916334662,25083,0.527756059421423,48.588257292445775,11.080677290836654,5.3913545778376815,0.0,6.93647241949606,16.833715734814636,2.5509010063187456,2.5659860557768925,18.92430278884462,89200.0,611.0,30.87649402390438,2.137367915465898,16.498559077809798,47.23394801155299,2.241035856573705,39.289493575207864,13.445602780005347,-0.6360007931427091,1.5121516029125737,-0.596978048611971,-0.2207544411026129,0.6169238684592603,-1.540478420201617,1.354006543240927,1.9231159825548059,-0.34589384467718604,-0.6726037249675044,-0.5589276387807356,-0.5962061050504754,-0.5541192410004586,0.04353900354680552,-0.3448892329213708,-0.6445632461939061,-0.5039252040737884,0.7273877528158873,-1.0373410324140788,0.2924486175774847,-1.0809783973880334,-0.7117026848132655,-0.7500731021570289,2.0582686916047406,-0.5882533532031436,-0.3178593071596958,-0.9889243237104648,-1.0413562833978725,1.905774287240646,-1.0949203880060416
1039,"Covington County, Alabama",0.7386241104162173,13.349148156135433,1.771080439939616,1.1888074185896054,26.946301488031054,65.11894525652049,43.3,44.554851617205735,17.672947324989686,2.19406468822941,25303,0.32039362645535946,51.38559413413845,12.664221407135711,10.886345488421613,8.087125296527928,10.738218320067832,14.655237806265646,7.70375883885374,2.4260753584528176,25.728576192064022,99600.0,611.0,19.493164388129376,5.584677419354839,14.536290322580646,48.04333970681963,6.088696232077359,21.38100980443559,16.34033976389289,-0.37370611044847585,0.22046822447952683,-0.5619035117287541,-0.21796712846763575,0.44450302953871396,-0.11479725381944547,0.3099569973241051,0.9213263610200048,0.4921163545621105,-0.5316863342355433,-0.5275762783726958,-0.6411293763172419,0.5933903780059925,0.41365122618617106,0.7222318652644368,0.2139821301073715,0.2507368205386511,0.3668897152133821,1.0098389652536484,-0.2355712558175006,-0.2663197557097258,-0.6071868946042288,-0.7500731021570289,0.8290667491310784,-0.10746715914685134,-0.8360465092443014,-0.8725827140192512,0.019345486711716164,0.26763503355095697,-0.5343989521203787
1041,"Crenshaw County, Alabama",1.4320844785187328,25.466512368002313,2.205988716910169,1.3163604802545927,24.591349631129756,58.93304690297172,42.3,41.72819796447815,14.552293848650244,2.7339852324885254,26351,1.2299465240641712,52.343410964848836,13.190979844342447,10.156131574958314,14.465499783017503,8.089209480347417,21.179264766625362,4.0498974709501026,2.7214128916383955,23.328676910796247,84400.0,540.0,26.441827978447417,5.325022261798753,16.812110418521815,47.45529573590096,7.283975254440231,26.675446297922154,17.016716673810546,-0.1274496389260676,1.0434634017833373,-0.5307869433166509,-0.20031965101352356,-0.10647839145524107,-0.6458206241324493,0.12679041032115393,0.5443619065585132,-0.013068427066485755,-0.37977243077322675,-0.3782297978834881,-0.44408263565982936,0.9863012388308082,0.5367673010602132,0.5804251387519982,0.891123107018505,-0.2751022088133625,1.4464962081935682,-0.44180440425558937,0.8790260542096453,-0.5536536961297726,-0.7599407418328208,-1.0522172061414108,1.5794017614785822,-0.14368050605627328,-0.23505806420026082,-0.9571078982359651,0.3488534086860405,0.7519319934254961,-0.4034289334771645
1043,"Cullman County, Alabama",0.7450956866038755,1.740956266122743,4.410582518447417,1.449397084408183,24.601355810186575,71.75489692193479,41.2,39.88592317146188,12.688858563212788,2.0767024863706554,24770,1.421043206876263,50.712100305957165,10.449689597579807,7.113104044795484,2.3996640470334154,11.604695723883674,17.73638179188761,5.007110848740172,2.58730658935493,25.20719755459616,135200.0,721.0,20.143068729713548,2.2033275896161126,16.041919719781927,49.39031539453629,2.996880219330035,16.614988438091235,16.31849031617282,-0.3714079726017208,-0.5679446494474323,-0.37305392815245036,-0.18191350347205235,-0.10413727406072204,0.45486057390430057,-0.07469283538209127,0.2986748866268703,-0.31472933074906617,-0.5647077674683921,-0.6035320742703558,-0.40268319798274654,0.31711308645469843,-0.10393794717761225,-0.010527409239010162,-0.38981011739776,0.42273610953538543,0.8767623863252304,-0.061512895310978075,0.37291183916026904,-0.32874311635815145,-0.24942130504252652,-0.28196251851925425,0.89924513319427,-0.5790541499810078,-0.43844659708499467,-0.6789690154350818,-0.8329892823477736,-0.16832631214792404,-0.5386297626836631
1045,"Dale County, Alabama",2.367476112226888,22.315541760493375,6.664232243929158,1.8887063071835757,23.51449495871625,60.50301431801055,37.8,36.50090182942541,18.380610939891397,2.2159237309971656,24473,2.2005952251645557,50.7739435619662,16.387528987374388,5.027774398897133,2.028685614590307,10.808352105354357,14.685877930911044,9.022952200463255,2.4666323112599846,41.35532079360989,113800.0,753.0,18.25818088121618,2.3434787640319406,16.190255757435484,46.094254357650094,5.05024478227261,16.18072653449095,20.059929174611824,0.20471965841797163,0.8294536907220582,-0.2118110878267915,-0.1211333112672237,-0.358427031454654,-0.511048059119764,-0.6974592311921262,-0.15275386280975578,0.6066759785226589,-0.5255359986943089,-0.6458564108212096,-0.2338000194667447,0.34248211963058994,1.2838774673803803,-0.41549609763562034,-0.42919392885153707,0.2646586621825399,0.371960092407389,1.5339415799020426,-0.08251021405224188,1.6046313035063604,-0.4644826425880442,-0.14578489418826523,0.695709974426971,-0.5595076747765358,-0.3992746762585648,-1.1527433930502395,-0.26692907587531617,-0.20804946681446537,0.18584250988675524
1047,"Dallas County, Alabama",0.7044835533207626,71.69233186675046,0.28284098051539913,0.49235281793421326,24.23528179342133,28.358930946910146,39.6,43.07872022843792,29.224133340433465,0.9799467843468103,19653,0.2961059277054584,53.90477686989315,20.358232201959893,6.811918256980916,2.618897967735177,10.210376463144575,16.05169653664441,10.379844463011763,2.441365435784282,43.33830878058278,84100.0,674.0,18.865598027127003,1.8502581755593803,13.016351118760758,48.24114580212141,13.505094425335843,24.565526019484015,26.242202624220262,-0.3858298503373763,4.183059261840838,-0.6683832165422376,-0.31432441462325666,-0.1897865757036363,-3.270430530632814,-0.36775937458681335,0.7244684746130886,2.3620719356631374,-0.8732947282917166,-1.3327362161246268,-0.6463910954424503,1.626797001844786,2.2119259991927867,-0.06901735287687596,-0.3665358064349129,0.14595806497769032,0.5979779559052407,2.0730215990208403,-0.177866842565534,1.8420494970738601,-0.7629556203965431,-0.4819734042553943,0.7613004790978444,-0.6282957105750083,-1.237425291466288,-0.84415015204867,2.0638571960896788,0.5589316660663283,1.3829449790577353
